Start Date	03/27/2026
End Date	04/30/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	ISRC	Vendor Identifier	Content Title	Artist	Media Type	Spatial Availability Indicator	Label/Studio/Network	Grid	Product	Total  Royalty Bearing Plays	Net Royalty Total	Currency	Offline Indicator
US	964544784	MXF601500065	MXF601500065	Llévame Despacio	Paulina Goto	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	135	0.289575	USD	0
US	965974067	MXF601500068	MXF601500068	La Petenera	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	965974070	MXF601500071	MXF601500071	El Buscapiés	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	965974072	MXF601500073	MXF601500073	La Indita	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	965974073	MXF601500074	MXF601500074	La Morena	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	965974075	MXF601500076	MXF601500076	El Pájaro Cú	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	965974079	MXF601500079	MXF601500079	El Cascabel	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	978476339	MXF601500177	MXF601500177	Olvida Que Te Amé	Los Caverns	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1021336449	MX3941300124	MX3941300124	Ella Es	Jorge Dominguez	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1035435557	MXF601500669	MXF601500669	Te Quiero Así (feat. Kika Edgar)	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	3	0.006435	USD	0
US	1035435565	MXF601500671	MXF601500671	Voy a Llenarte Toda (feat. Fela Dominguez)	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	2	0.004290	USD	0
US	1062959663	MXF601500897	MXF601500897	Alebrije	Macuiles	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	2	0.004290	USD	0
US	1084014848	MXF601300878	MXF601300878	Alingo Lingo	Alejandra Robles	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1084015849	MXF601500229	MXF601500229	La Malagueña Salerosa	Alejandra Robles	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1125493220	MXF601600342	MXF601600342	Al Compás del Son	Chéjere	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1154556086	MXF601600465	MXF601600465	De Mí Enamórate	Regina Orozco	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	2	0.004290	USD	0
US	1262509972	MXF601700199	MXF601700199	Mimo Mucho a Mi Mamá	Riesgo de Contagio	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1275156144	MXF601700082	MXF601700082	Tú Olvido (feat. Víctor García) [En Vivo]	Carlos Macías	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1352475252	MXF601800253	MXF601800253	Un Sueño	Alfonso Alquicira	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1357299999	MXF601800260	MXF601800260	Historia de Un Amor	Big Band Jazz de México	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1357301083	MXF601800272	MXF601800272	Ahora Que Te Vas (feat. David Cavazos)	Big Band Jazz de México	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1455878940	MXF601900108	MXF601900108	Eclipse	Dan Garcia	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	5	0.010725	USD	0
US	1460029915	MXF601900098	MXF601900098	Maracumbé	Yolotecuani	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1460030007	MXF601900100	MXF601900100	Son Guerrerense	Yolotecuani	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1468363046	MXF601900285	MXF601900285	Si Vas a Amarme	Jose Ivan	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1481400262	MXG561900021	MXG561900021	Guapanguito (feat. Gianluca Littera & Alex Mercado)	Rosino Serrano, Orquesta Moderna	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1482678956	MXF601900373	MXF601900373	Sabor a Mí	Regina Orozco, Omara Portuondo	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1482833170	MXF601900518	MXF601900518	El Ahualulco	Caña Dulce y Caña Brava	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1494766263	MXF602000018	MXF602000018	Bemba Colorá	Alejandra Robles	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1500801306	MXF602000101	MXF602000101	A Quién Le Importa?	Camila Sodi	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	2	0.004290	USD	0
US	1557969484	MXF602100135	MXF602100135	El Paso del Tiempo	Silueta Pálida	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1575993685	MXF602100606	MXF602100606	Esta Historia Me Suena	JNS	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1576003765	MXF602100607	MXF602100607	Quédate Conmigo (feat. Carlos Macías)	Jesús Falcón	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1588805389	MXF602100671	MXF602100671	Azul Pastel	Las Ánimas del Cuarto Obscuro	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	2	0.004290	USD	0
US	1662384848	MXF602300002	MXF602300002	Yo Sigo en Pie	Los Rude Boys	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	3	0.006435	USD	0
US	1679634251	MXF602300266	MXF602300266	Vecinos	Sergio Jurado, Jorge Jurado	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	3	0.006435	USD	0
US	1712350536	MXF602300542	MXF602300542	Dag Al Mani Mix (دق الماني مكس)	Fadi El Saadi	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1715055392	MXF602300551	MXF602300551	No Volveré	Lucero	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	1
US	1715055392	MXF602300551	MXF602300551	No Volveré	Lucero	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	4	0.008580	USD	0
US	1810065693	MXF602500065	MXF602500065	Adoro	Lázaro González Delgado, Eduardo Vázquez	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1836495747	MXF602500172	MXF602500172	Serenata Huasteca (feat. Israel Cupich, Roberto Blanco, Tavo Nandayapa & Leika Mochán)	Iraida Noriega, Blanch, Cupich, Nandayapa Trío	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1878449545	MXF602600063	MXF602600063	Rabia	Los Frankys	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	1	0.002145	USD	0
US	1891479239	MXF602600090	MXF602600090	Voy	Big Band Jazz de México	1	0	Fonarte Latino, S.A. de C.V.		Family Introductory OFFER	3	0.006435	USD	0
US	143894320	MXF600600013	MXF600600013	Un Hombre Se Levanta	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	143894455	MXF600600014	MXF600600014	Campesina	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	143894538	MXF600600015	MXF600600015	A Salvador Allende en Su Combate por la Vida	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	4	0.015048	USD	0
US	143894584	MXF600600016	MXF600600016	Si el Poeta Eres Tú	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	9	0.033858	USD	0
US	143894618	MXF600600017	MXF600600017	El Rey de las Flores	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	143894648	MXF600600018	MXF600600018	Santiago de Chile	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	143894700	MXF600600019	MXF600600019	Madre	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	143894745	MXF600600020	MXF600600020	Pobre del Cantor	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	56	0.210672	USD	0
US	143894798	MXF600600021	MXF600600021	Canción para Angela Davis	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	143894851	MXF600600022	MXF600600022	Te Doy una Canción	Silvio Rodríguez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	14	0.052668	USD	0
US	143894936	MXF600600023	MXF600600023	Como el Largo de Tus Rios	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	144000780	MXF600600024	MXF600600024	Yo Soy un Hombre Sincero	Pablo Milanés	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	144252247	MXF600600062	MXF600600062	La Maldicion de Malinche	Gabino Palomares	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	8	0.030096	USD	0
US	145021836	MXF600600048	MXF600600048	Cristo de Palacaguina	Los Morales, Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145022726	MXF600600076	MXF600600076	Pais con Rey	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145023403	MXF600600096	MXF600600096	Danza de la Paloma Enamorada	Gerardo Tamez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145129173	MXF600600098	MXF600600098	Mujer	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	19	0.071478	USD	0
US	145129202	MXF600600099	MXF600600099	Cuando Agosto Era 21	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	7	0.026334	USD	0
US	145129213	MXF600600100	MXF600600100	Mujer de 26 Años	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	7	0.026334	USD	0
US	145129263	MXF600600101	MXF600600101	La Chicanita de Aztlan	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	6	0.022572	USD	0
US	145129336	MXF600600102	MXF600600102	El Zenzontle Pregunta por Harlem	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	8	0.030096	USD	0
US	145129417	MXF600600103	MXF600600103	Tristeza	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	6	0.022572	USD	0
US	145129474	MXF600600104	MXF600600104	Lapiz y Cuaderno	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	6	0.022572	USD	0
US	145129509	MXF600600105	MXF600600105	La Mujer	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	7	0.026334	USD	0
US	145129861	MXF600600108	MXF600600108	Los Marcianos	Enrique Jorrin	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145129949	MXF600600109	MXF600600109	Cogele Bien el Compas	Enrique Jorrin	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145130179	MXF600600111	MXF600600111	Trompetas en Cha Cha Cha	Enrique Jorrin	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145130291	MXF600600112	MXF600600112	Que Rico Vacilon	Enrique Jorrin	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145979073	MXF600600152	MXF600600152	Cancion Mexicana	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979232	MXF600600153	MXF600600153	A Mi Nada Me Importa	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979357	MXF600600154	MXF600600154	La Mañanita Alegre	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979517	MXF600600155	MXF600600155	Viene la Muerte Echando Rasero	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979533	MXF600600156	MXF600600156	Marthita la Piadosa	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979541	MXF600600157	MXF600600157	La Calaca	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979560	MXF600600158	MXF600600158	Quiero Ver	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145979571	MXF600600159	MXF600600159	El Coconito	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979582	MXF600600160	MXF600600160	La Plata Lucida	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145979621	MXF600600161	MXF600600161	La Borrachita	Amparo Ochoa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145980056	MXF600600167	MXF600600167	Coincidir	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	145982986	MXF600600426	MXF600600426	Los Primeros Seis Minutos	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145983042	MXF600600427	MXF600600427	Jonas el Enterado	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145983047	MXF600600428	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	46	0.173052	USD	0
US	145983047	MXF600600428	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	1
US	145983128	MXF600600429	MXF600600429	En Tu Cumpleaños	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	5	0.018810	USD	0
US	145983179	MXF600600430	MXF600600430	El Abordaje	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	145983196	MXF600600431	MXF600600431	Hoy Hace un Buen Día	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	22	0.082764	USD	0
US	145983245	MXF600600433	MXF600600433	Julieta	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	28	0.105336	USD	0
US	145983263	MXF600600435	MXF600600435	Con Cierto Aire a Ti	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	145983336	MXF600600436	MXF600600436	En la Floresta	Fernando Delgadillo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	146758683	MXF600602770	MXF600602770	Todo Vale Hoy	David Filio	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	4	0.015048	USD	0
US	146759056	MXF600602778	MXF600602778	Coincidir	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	146844526	MXF600600183	MXF600600183	Que Si Me Miras	Alejandro Filio	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	146844535	MXF600600186	MXF600600186	Esa Mujer	Alejandro Filio	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	24	0.090288	USD	0
US	146844553	MXF600600190	MXF600600190	Ese Soy	Alejandro Filio	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	151379085	MXF600600319	MXF600600319	Azul	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	1
US	151379085	MXF600600319	MXF600600319	Azul	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	12	0.045144	USD	0
US	151379096	MXF600600320	MXF600600320	Me miraba a los Ojos	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	151379102	MXF600600321	MXF600600321	Flores en la Ventana	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	151379112	MXF600600322	MXF600600322	Soledad y Sol	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	151379135	MXF600600326	MXF600600326	El Lobo	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	151981383	MXF600600387	MXF600600387	Presentación	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	151981386	MXF600600388	MXF600600388	Sábado D.F.	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	151981421	MXF600600398	MXF600600398	La Casa de Lupe	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	151981422	MXF600600399	MXF600600399	Presentación	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	151981426	MXF600600400	MXF600600400	Voy en el Metro	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	27	0.101574	USD	0
US	151981426	MXF600600400	MXF600600400	Voy en el Metro	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	1
US	151981429	MXF600600401	MXF600600401	Presentación	Chava Flores	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	11	0.041382	USD	0
US	152002435	MXF600600524	MXF600600524	A que le Tiras cuando Sueñas Mexicano	Ruben Schwartzman	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152002458	MXF600600526	MXF600600526	Voy en el Metro	Ruben Schwartzman	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152394841	MXF600600759	MXF600600759	Beso de Ginebra	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	6	0.022572	USD	0
US	152399938	MXF600600818	MXF600600818	Corazón por Corazón	Mexicanto	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152400042	MXF600600830	MXF600600830	Blues del Atajo	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152400059	MXF600600831	MXF600600831	Dorina y Abel	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152400070	MXF600600835	MXF600600835	Contraley	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	6	0.022572	USD	0
US	152400072	MXF600600836	MXF600600836	El Quinqué	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	152400091	MXF600600839	MXF600600839	Beso de Ginebra	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152411515	MXF600600853	MXF600600853	Hikuri	Real de Catorce	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152417280	MXF600600990	MXF600600990	La Guanabana	Zacamandú	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152417297	MXF600600993	MXF600600993	El Toro Zacamandu	Zacamandú	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152417299	MXF600600994	MXF600600994	El Buscapies	Zacamandú	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	152428094	MXF600601099	MXF600601099	Que Pase el Huracán	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152428364	MXF600601089	MXF600601089	Luna Nueva	Mauricio Diaz Hueso	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	152430335	MXF600601186	MXF600601186	Sola		1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152482075	MXF600601352	MXF600601352	El Arca de Noé	Alejandro García "Virulo"	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152482895	MXF600601393	MXF600601393	Presentación	Virulo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152482896	MXF600601394	MXF600601394	Corrido del Terrible y Nunca Visto Acontecimiento del Duelo de Miradas, Manotazos y Aguantadas de Resuello de Dos Valientes Borrachos	Virulo	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	152511040	MXF600601442	MXF600601442	Yo Sé Que Sí	Alberto Escobar	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	152511103	MXF600601447	MXF600601447	Don Martín	Alberto Escobar	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	152511236	MXF600601400	MXF600601400	De Mi Pasado	Alejandro Santiago	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	153141370	MXF600601681	MXF600601681	Estableciendo Orden	Mc Lu-K, Caballeros Del Plan G	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	4	0.015048	USD	0
US	153330734	MXF600601747	MXF600601747	NTN (Nuevo Leon, Mty)	Cartel de Santa	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153346248	MXF600601763	MXF600601763	Aventuras en el DF	Rod Levario	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	18	0.067716	USD	0
US	153346252	MXF600601764	MXF600601764	Tiempo de Híbridos	Rastrillos, Iraida Noriega	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	153346256	MXF600601765	MXF600601765	Distante Instante	Santa Sabina	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153346319	MXF600601767	MXF600601767	Ama de Casa un Poco Triste	Los Estrambóticos	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	8	0.030096	USD	0
US	153346417	MXF600601768	MXF600601768	El Feo	Tex Tex	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	4	0.015048	USD	0
US	153346619	MXF600601772	MXF600601772	No Tengo Tiempo	Rockdrigo González	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	153616767	MXF600602031	MXF600602031	Chile Habanero	Alejandro García "Virulo"	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153616900	MXF600601686	MXF600601686	Magníficos	Atake FDD	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153616931	MXF600601694	MXF600601694	Elepe	Wordo (de A.C. Sinoz), Achemuda	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153616939	MXF600601696	MXF600601696	SDT	Sindicato del Terror	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153880573	MXF600602425	MXF600602425	Danza del Maíz (Danza)	Sanampay	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	2	0.007524	USD	0
US	153880631	MXF600602427	MXF600602427	Arrendao (Son)	Sanampay	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	153881100	MXF600602440	MXF600602440	Acuérdate de Abril	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	4	0.015048	USD	0
US	154054212	MXF600602499	MXF600602499	Hacerte Venir	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	3	0.011286	USD	0
US	154054372	MXF600602500	MXF600602500	Olvídame Muchacha	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	154054595	MXF600602503	MXF600602503	Dame el Otoño	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	155929648	MXF600602705	MXF600602705	3:00 Am	Eufemia	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	155929800	MXF600602617	MXF600602617	Amor Difícil	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	155929882	MXF600602624	MXF600602624	Pero Tu No Me Amas	Amaury Pérez	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	156824471	MXF600602743	MXF600602743	Amaneceres	Los Músicos de José	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	156825013	MXF600601967	MXF600601967	Dentista	Yucatán A Go Go	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	156825028	MXF600601969	MXF600601969	Resispunk	Yucatán A Go Go	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	156825040	MXF600601971	MXF600601971	Perro Animal	Yucatán A Go Go	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	1	0.003762	USD	0
US	156825424	MXF600602009	MXF600602009	la Mitad del Tiempo	Los Amantes de Lola	1	0	Fonarte Latino, S.A. de C.V.		Individual Introductory OFFER	5	0.018810	USD	0
